transaction_id,transaction_amount,transaction_time,card_used_before,merchant_id,num_purchases_last_6m,account_age_days,avg_monthly_spending,num_chargebacks,merchant_fraud_rate,user_fraud_rate,transaction_country,is_international,num_declined_transactions,is_fraud
1733,2801.9568069839816,3796,0,1773,24,1062,9062.011026504826,0,0.3060669695350502,0.3236314972408961,116,1,6,0
1734,4962.12390926894,18918,1,1625,35,2026,5164.705969376682,4,0.10469248272804921,0.5912136591363727,124,0,4,0
1735,3781.4134769878997,18564,0,1265,12,432,5371.853697112321,2,0.29151354546914365,0.9561461831310918,83,0,8,1
1736,180.41793052429387,80848,1,1549,6,2532,4092.54114304607,2,0.40265421133949,0.27115973302760144,56,0,5,1
1737,3563.8489287043567,78743,1,1379,0,1608,8583.137847255204,0,0.6898813464770168,0.47195354439971116,63,1,7,0
1738,4121.33451031038,66982,1,1076,8,1081,246.55270923944295,2,0.9393585670304244,0.752495484531686,132,1,8,1
1739,4478.258063683047,66487,0,1613,27,2543,6283.030641190333,0,0.8092925143565469,0.6910986851135842,139,0,5,0
1740,2120.6065084091038,53173,1,1523,35,2922,9083.389667811503,0,0.26640028559011997,0.8387032665875165,131,1,6,0
1741,1568.8142149611417,67253,1,1813,45,2009,1121.9010227694473,3,0.8203006813705854,0.5197966794284832,155,0,5,0
1742,4196.7846388234675,53394,0,1048,29,2648,9595.72892024008,0,0.4117467752549079,0.3189211918824765,111,0,5,1
1743,3888.2994313833356,11390,0,1253,8,1808,9680.01382394763,2,0.17543881863409216,0.5350846098798043,172,1,1,0
1744,2680.676207379163,56627,1,1858,29,1157,9304.910755045925,4,0.46125348856977755,0.3499600316400673,146,0,4,1
1745,590.2960392913459,81013,1,1379,34,654,4679.206350122033,1,0.5632205452527055,0.17643053693911626,158,0,5,0
1746,3259.154934001437,83516,0,1248,46,1532,3891.4030300197437,2,0.7634051093582446,0.5549697026243513,70,1,9,0
1747,329.27216459793806,30950,0,1071,26,1986,7088.882591568169,4,0.349896491708092,0.048380553786596114,175,0,4,1
1748,502.733656646146,72130,0,1446,28,2654,3255.033157646508,2,0.1467793210387316,0.03657530299371625,34,0,3,0
1749,1656.3700543872321,62963,1,1505,4,155,776.6071156443566,4,0.09435354729180245,0.06457353944062849,119,1,5,0
1750,1856.506308843444,44693,1,1708,0,200,9024.079417284109,2,0.11244598340084311,0.6726111728439315,76,0,5,1
1751,2310.40822041251,19600,0,1252,42,3069,6385.07499332437,1,0.9500234196775885,0.40698685054114303,42,0,7,1
1752,1696.3756531345248,74634,0,1995,4,1963,2150.8295330835517,3,0.9517512551778359,0.4941151823537586,23,0,7,0
1753,169.90698901716195,63086,1,1869,28,498,282.24475734801547,3,0.9687564454053432,0.3433988627591624,40,0,9,0
1754,787.9210064442424,77478,0,1298,16,1425,7262.808072619949,1,0.3024888685528264,0.25363622455114454,15,1,0,1
1755,576.4447171943395,14012,1,1733,48,3567,8542.719235367516,2,0.19161442054787303,0.3583051624075855,115,0,1,0
1756,2156.4868092312313,30702,1,1059,36,2535,4115.910998918438,4,0.9809144729162715,0.19337816953660947,57,0,0,0
1757,1061.432506981141,48176,1,1356,23,2207,900.8922874461363,0,0.9882640901234684,0.6787579081589565,111,1,9,0
1758,1468.432919181939,10346,0,1156,26,1234,6521.350253233463,2,0.07835044195031537,0.10173549452946196,142,1,6,1
1759,2358.3657493602664,14428,1,1341,8,2046,3039.5976171254965,1,0.7525281003776161,0.5169007154104291,140,0,7,1
1760,1178.5737371928296,5755,0,1973,37,1476,1525.0725770077418,3,0.288663961312828,0.47682699409605644,107,1,2,1
1761,1230.3995928259105,6283,0,1893,12,3141,5152.92589654172,3,0.9092987444150288,0.3019236177450636,117,1,2,1
1762,4165.887742755457,49036,0,1201,25,830,4870.252876433353,2,0.08922501605423361,0.10228938944875887,35,0,6,0
1763,2740.886253435187,1337,0,1778,10,971,5216.027049865864,4,0.8885777358366771,0.70335771047286,153,0,7,1
1764,4283.940498448404,59786,1,1034,23,1337,8256.93000323607,1,0.0026212659185627096,0.5695403615998721,78,1,5,1
1765,2573.115050180833,62968,1,1766,32,2478,4897.004236529087,1,0.5219778730189087,0.8094763511907397,2,1,7,1
1766,4546.411897884184,20857,1,1534,48,1405,9015.351739484046,4,0.3355638475011332,0.23552370561417058,18,0,1,1
1767,1274.4556153935148,27640,0,1455,5,2025,8433.925134259442,4,0.4273337536641052,0.7915641155259189,35,0,6,0
1768,3083.7334972025583,38435,1,1916,34,3238,6546.047897903701,2,0.4337845712659727,0.29194572400230034,9,1,4,1
1769,2516.6556374955403,16214,1,1164,15,1978,662.8333902925292,2,0.6536031591356867,0.11259073102866701,139,1,5,1
1770,4593.535942489281,41532,1,1027,12,3462,8662.94945568207,3,0.02309712330662872,0.13491628861363303,67,0,6,0
1771,2092.9794097087984,26531,1,1371,43,1342,9065.163091522736,3,0.6913641082524293,0.2210584803742791,69,1,8,0
1772,4274.264242519571,73549,0,1862,10,2164,3812.9666316518988,4,0.022198129030532754,0.6824288961140917,105,1,6,1
1773,2819.9563489787142,35812,0,1313,22,2744,5308.902420600422,0,0.18527376032751341,0.24396173507155283,38,1,0,1
1774,3543.006216350626,58928,1,1564,1,3583,2882.104639321419,0,0.606741651556345,0.603870954621713,70,0,4,1
1775,4434.578572504662,70554,0,1283,29,202,245.69170667318,0,0.08643743594196085,0.2565227797241849,81,1,3,0
1776,4984.535167109271,63883,0,1297,18,3233,4846.565507059396,1,0.9909036591531951,0.36522346532425565,187,1,7,1
1777,3655.96665367995,84153,0,1474,39,1844,1380.6538364385494,2,0.784384088171975,0.8897212595373505,66,0,6,0
1778,1573.295242635996,52398,1,1999,44,961,1914.9146312431676,4,0.7056659268079156,0.5003620393750534,41,1,3,0
1779,1495.7609544672564,42774,1,1596,45,461,4859.03703506039,3,0.2676810062708149,0.6002518206615681,24,0,2,0
1780,1546.210020634929,31090,0,1968,46,1873,8683.67957570222,0,0.048564892266953597,0.18927682941060164,178,0,5,0
1781,490.4436931771918,36809,0,1348,48,2991,8461.863450367397,3,0.9787809961771508,0.13150606981594593,5,0,7,1
1782,268.9408607524179,67425,0,1635,14,2747,9654.177372157335,2,0.14784827996006256,0.4131802580480479,21,0,2,0
1783,2904.633538742164,24060,0,1444,41,1578,4878.538123382035,4,0.8305673414164447,0.8553854991329243,6,1,4,1
1784,4053.1320475812404,10091,1,1206,32,200,5564.8882061731765,0,0.19751741350973206,0.24092366094754014,132,0,9,0
1785,181.6365645369856,46283,0,1416,43,3302,8238.950719669087,0,0.3740953669601641,0.6216924551932246,9,1,0,1
1786,2833.6048478127805,19039,1,1438,40,515,7026.766762956758,4,0.6935895904018845,0.8720962176262801,69,0,9,1
1787,1859.4338449929232,43289,0,1164,4,1775,1909.9388583331586,3,0.9453648914811268,0.934410423906408,68,1,9,1
1788,4462.533527585535,3718,1,1558,21,1229,4041.9300456905667,2,0.019782356080236596,0.993790267243688,126,0,7,0
1789,727.7892574755502,21919,0,1419,26,1354,9298.676991557248,2,0.2607681578812826,0.762957160012626,137,1,6,0
1790,2817.596593042719,42016,1,1370,46,2653,1546.6587185985493,2,0.7649656918637233,0.07501011778043765,146,0,7,1
1791,4854.632614266968,75234,1,1667,34,743,2172.628102861364,3,0.173393834889621,0.8714619933027932,59,0,1,0
1792,1725.8197993588483,34398,0,1265,18,874,4066.5344150184737,3,0.11145511881589609,0.8856368752035847,171,0,6,1
1793,3709.142779556234,21444,0,1278,38,2394,9404.753914384424,0,0.04618471144688485,0.5572828392017257,80,0,3,0
1794,4412.373324045387,82911,1,1987,6,2396,1226.7996020117325,3,0.5024899951803915,0.0674316608857558,194,0,1,0
1795,931.866601796172,48051,1,1481,38,3231,6762.129430261308,1,0.7677336513707256,0.4766653112658288,29,1,8,0
1796,4962.643374129758,6866,0,1516,33,1275,1408.0129867294504,4,0.9617345646927112,0.2107000358781177,176,0,4,1
1797,4047.123938530112,70457,0,1081,33,3293,5292.560252279491,3,0.267485949235037,0.4421070675288995,51,0,6,1
1798,688.6837263045854,46113,0,1118,26,2905,5411.978781077313,2,0.12137240159137175,0.7241264776505518,170,1,3,0
1799,1555.1126178736733,41522,0,1773,43,1629,521.9984546885257,3,0.4025532731655488,0.6675506465571388,36,1,9,1
1800,3125.225221748361,65143,1,1636,4,393,9545.766128638572,0,0.055440301444657725,0.7799918396033633,76,0,3,0
1801,4424.703895259358,32759,1,1937,3,3467,8085.56403933493,4,0.3313596517246592,0.47652274063450883,105,0,2,1
1802,974.9827774387949,22665,1,1302,6,2016,3098.256595109934,4,0.6430799904961604,0.5107920833222307,45,0,0,1
1803,3656.2967071449298,71785,0,1214,47,3041,1393.1804889163798,2,0.16816602357360644,0.9356892379103346,101,1,1,1
1804,1353.9694180768859,66329,0,1027,2,977,3521.704458938082,4,0.6318767510068914,0.6311836837648439,163,1,8,0
1805,4027.276836687696,27679,0,1780,20,166,8953.337807817912,1,0.9719490375882148,0.7475406306310934,104,0,0,1
1806,3417.526694347892,53883,1,1497,33,975,1413.56760874867,4,0.8641999195019898,0.6645172365318696,6,0,4,0
1807,2615.022264308368,79529,0,1536,48,2028,3558.2392734152822,2,0.3568348545829877,0.6404854135698085,165,0,1,0
1808,3249.6799460825914,69131,1,1518,8,451,4993.613804181808,4,0.4214962834427052,0.9135421494348166,36,1,3,0
1809,4382.349782423552,48295,0,1193,19,3209,425.55473618789813,3,0.4193207002809276,0.35648579437919115,144,0,6,1
1810,1932.742873372572,50006,1,1591,39,859,2753.533755247886,0,0.8599008903831615,0.4276903317221087,22,0,4,1
1811,3846.481650599987,47181,1,1441,11,209,5996.775546320408,3,0.9938270722288741,0.3797504030878698,69,0,0,0
1812,795.3682689426068,50721,1,1833,38,767,3307.2493540369373,1,0.8258956818095743,0.7651969057254868,69,0,2,1
1813,3506.226641644066,2256,0,1035,45,1608,8718.201859497267,1,0.558118178098072,0.8684196153544822,63,0,9,0
1814,3753.536154996081,12101,0,1257,27,213,9373.977645320232,0,0.09736604077488331,0.357502400164458,75,0,8,0
1815,2215.5454860755217,46490,0,1112,47,1801,4471.2743679522655,0,0.9544841486595688,0.14234706896232396,107,0,0,0
1816,3968.3169043925873,53255,0,1293,32,3431,5367.0027066206,0,0.8600458002180675,0.4941066199593469,19,1,9,1
1817,2785.9597260235073,36944,1,1713,9,1686,6345.001856278998,0,0.8414108487371142,0.9843285466744163,102,1,3,1
1818,4681.43571394966,73497,1,1013,10,3306,6678.896164338419,4,0.3918178943132081,0.20368176501737445,126,1,4,1
1819,563.2197133708612,15416,0,1666,6,972,726.2536495647976,3,0.4471713786004954,0.4520009380537655,127,1,9,0
1820,654.9763098996438,38022,0,1910,17,1420,631.4263596349791,1,0.11966177707506576,0.27138680329450127,146,1,2,1
1821,4212.294782780733,8429,0,1596,18,303,8669.317975052763,4,0.9378729837169387,0.9226788836351785,114,0,2,0
1822,4211.964011557195,13783,0,1139,13,3180,2276.733263247619,0,0.9432343632666425,0.5509173075665346,73,1,0,0
1823,2356.6525312900853,60632,1,1370,16,2904,5882.644479143702,2,0.2544412678607295,0.5787444590663742,114,0,5,1
1824,4819.847087151281,24290,0,1426,22,1835,6284.250963684724,2,0.696007810973377,0.008261246630100416,145,1,3,1
1825,3397.267203814889,62489,1,1096,18,860,1728.196346262383,3,0.20348973741373644,0.6527797554521928,41,0,7,0
1826,4914.283380563548,55153,1,1696,44,1855,7639.806605019533,1,0.3929470803681785,0.3063524214080494,161,1,5,0
1827,2662.44458061139,34500,1,1487,2,2855,8672.861621146942,1,0.3023813720847708,0.5134163438191972,183,1,2,1
1828,1008.8651078958299,44021,0,1341,33,3461,2925.2390450452094,3,0.3895909976972691,0.5310673828665976,82,0,6,1
1829,2222.521242018624,66722,0,1869,24,2167,8790.617791142027,0,0.30897270854268,0.5922245267713527,152,1,2,0
1830,4902.453722893125,56733,0,1491,40,1863,902.2679707691892,0,0.34529132565762855,0.8235393905554421,77,0,8,1
1831,1852.6993511940082,84145,0,1499,30,1633,8024.592869451644,1,0.7910602604755789,0.298934638579333,168,0,7,1
1832,4785.125149241032,9176,1,1431,38,3281,6437.100493342564,1,0.300027141592752,0.2561613842038094,28,1,2,0
1833,3985.3097170239084,21557,0,1188,13,2474,5872.796814914642,1,0.8146954644136001,0.7958088478426211,110,1,1,1
1834,2211.089532637194,55034,1,1081,36,1567,2378.3141737669866,0,0.567922178643757,0.7187185706610951,195,1,2,0
1835,2709.8132887559605,82439,0,1811,46,944,3682.2338475218503,2,0.7804447715819217,0.2256149378422838,167,0,3,1
1836,3037.587947334195,10738,1,1179,19,2377,9112.01340427507,3,0.9188906504534707,0.0008363563755651171,21,1,2,0
1837,3329.164657566798,5041,1,1957,31,1249,4710.836755614932,3,0.1384249505078492,0.6659363177566822,165,0,8,0
1838,384.41938385898334,50606,1,1897,32,1750,5984.362835191674,4,0.343890250922006,0.15717802690573723,130,1,9,1
1839,4668.00667402865,56365,0,1860,30,2682,9364.930174680616,4,0.05555749580856295,0.9569962818093948,6,1,1,1
1840,2985.401565790227,40527,1,1966,6,3218,4718.235559200097,2,0.4069100349090221,0.6044072833953956,52,0,7,1
1841,4655.814948799494,9250,1,1414,4,3411,3943.8654600947466,1,0.2374029307210458,0.8496518215238377,5,1,6,1
1842,3159.860457970535,25688,0,1104,3,563,8942.700899376396,2,0.5716786153592761,0.8056215182520913,175,1,0,0
1843,2155.6464295597457,19790,1,1380,10,179,9117.790749605549,4,0.7833898529023728,0.5577977246769958,43,0,5,1
1844,2835.0731296701247,946,0,1721,18,289,3610.9187670896868,4,0.4863659777128858,0.4383507136175798,96,1,5,1
1845,4147.6868669273845,36798,0,1328,37,186,5960.697857247048,3,0.3336225569382618,0.49679840809585896,101,0,8,0
1846,1631.303031426917,73863,1,1248,19,485,9640.904951049055,2,0.15255636586964505,0.8029887404568787,114,1,9,0
1847,4782.343825322518,1136,1,1071,26,1360,649.1598818800232,0,0.02683015082510365,0.6404507055450018,40,1,7,0
1848,2330.310033830876,31915,0,1672,28,3179,494.04395325377993,4,0.6778830112816245,0.20571718100825465,139,1,6,1
1849,4781.228773484834,66090,1,1132,17,3197,5214.14703780291,3,0.03054579373549071,0.6093551196655884,142,1,6,0
1850,4403.902317101572,23421,0,1239,36,772,2983.277421903226,1,0.9208386129235956,0.4046665789361159,2,0,4,1
1851,3838.5421201226454,78769,0,1077,46,1832,5860.313860848088,2,0.594230025148418,0.06129750728424588,167,0,1,0
1852,2337.721559386593,59916,1,1569,24,1057,7270.523994042587,4,0.3532953166521311,0.381269193769577,191,1,9,1
1853,2935.1387764272863,30893,0,1460,19,3509,783.8359414576264,0,0.041913590357765096,0.22760153122872562,63,0,4,0
1854,4190.309032389268,64124,1,1124,5,1299,8835.438010441729,4,0.4134865527904017,0.8385845337841682,119,1,0,0
1855,2720.734953521638,36171,1,1010,35,3565,2841.1813122458643,0,0.8672995347085223,0.10499946192264253,146,0,9,1
1856,3691.2096931159167,18638,0,1467,48,181,3875.3400735839227,2,0.9698233378530045,0.3606234493034256,94,1,5,1
1857,3953.5045959828094,66484,1,1406,14,1262,3436.6638444440973,0,0.08492838530256253,0.6954919813077453,79,0,1,1
1858,2565.963133097755,41063,1,1940,17,1371,8414.365095083067,0,0.7771381074680354,0.8973919177403024,129,0,0,0
1859,2681.70134424999,24193,1,1026,37,145,1789.456781604798,3,0.25835761511840794,0.33531671005831654,145,0,0,1
1860,989.9757513921901,72743,1,1206,24,1067,383.86486128530794,2,0.37943689926772184,0.606438525799315,54,0,0,0
1861,1224.4511493577138,9238,1,1221,19,1839,9720.835956020368,4,0.5476725604910465,0.3736495900698219,122,1,3,1
1862,4524.8109727878655,7419,1,1311,21,498,9808.26150468893,1,0.9947287692291529,0.2028811353818909,124,0,4,1
1863,4201.807733703927,20410,0,1381,11,802,2651.1590158138397,2,0.20881489765928807,0.3257178009813554,167,0,4,0
1864,51.60267014202995,5956,1,1761,40,1998,192.59108753212772,2,0.13049838327285712,0.6359021632313065,176,0,0,0
1865,4347.068542354324,80161,0,1314,39,1318,6494.579311714003,1,0.5949769864795068,0.7163393386122835,66,0,5,1
1866,127.14919304842365,23753,0,1207,46,2022,6519.786499371218,4,0.8530489977581199,0.3706056054687187,143,0,2,0
1867,2291.9437343086993,72858,1,1620,32,530,9409.53147321063,3,0.648215797878694,0.1525320491849862,22,0,3,1
1868,338.09619782840247,68150,1,1295,28,2258,3054.8580563513465,4,0.34757640127545664,0.1395575123558721,20,0,4,1
1869,4844.146869147387,25539,0,1401,1,2940,1976.0913611752255,1,0.9769825678958872,0.8126140995632638,93,1,3,1
1870,4861.623959765277,68807,0,1434,25,3473,6202.185237112272,4,0.9950320846408792,0.6532735209589215,171,1,3,1
1871,3054.743838891119,9029,1,1572,31,3302,5680.343549028451,2,0.7706491027768476,0.7280308066304503,184,1,9,1
1872,1961.6323492068445,56536,0,1121,2,1362,7205.594257695501,3,0.8024162989195152,0.4882542176322192,152,0,0,1
1873,2560.451758222702,71214,0,1750,29,2052,8862.761292575411,0,0.7608416625168781,0.45731978095353054,43,0,1,1
1874,3811.7343030890966,85108,1,1105,18,2358,5641.477356051896,4,0.25766095800544453,0.2111501312571611,21,1,1,1
1875,1116.7416056411985,47989,0,1790,9,2209,1585.7450719585386,0,0.1502641388453826,0.16833970321569403,48,1,1,1
1876,2209.17073359343,81107,0,1035,24,215,6021.476539280265,3,0.5543535047583139,0.1539133445541263,66,1,9,1
1877,3686.6061825751713,43162,1,1549,45,785,3803.605517569454,0,0.9541461976365645,0.9917886474413313,115,0,0,1
1878,1977.5669967077993,19718,1,1071,18,2883,4582.076783230125,4,0.8782922892223848,0.8208917350413296,16,1,9,0
1879,160.95061394138946,81402,1,1567,42,1635,9598.895469802745,1,0.1068597354907056,0.6261296070694824,168,1,7,0
1880,2537.4647008565435,2198,1,1166,20,1991,5593.975837001123,2,0.056991166520183434,0.21440391663062586,21,0,0,1
1881,3687.3184015351935,9407,0,1220,5,3242,1581.50687290153,2,0.8737707877732396,0.3376588075768159,180,1,7,1
1882,4884.105229513616,74608,0,1075,13,1984,4487.270210532709,0,0.6130150722099382,0.3507857162465904,101,1,0,1
1883,186.19371983355623,82674,0,1721,7,2299,2361.461975900013,2,0.30432104108857383,0.4776734060144403,8,0,9,1
1884,2700.0630901527347,5217,0,1210,1,3109,1441.2766938960071,2,0.5617681489082016,0.42199679429050097,110,0,2,0
1885,2250.2433720326485,75947,0,1227,17,227,7151.117712116827,1,0.22166859160237484,0.9341531841565826,183,1,8,0
1886,1213.0014976654088,33138,1,1736,21,1957,6322.8337844751095,0,0.9469518085075866,0.7208096625742835,86,1,7,0
1887,3189.175837516141,34500,0,1452,29,908,5028.109778525841,1,0.8271976984650572,0.08140524398976645,58,1,1,1
1888,818.9488417860548,5259,0,1765,35,1660,4290.059128329378,1,0.9622380167978146,0.359956800067445,5,1,3,0
1889,1420.039971806949,79652,1,1486,27,3349,3289.9555351266936,3,0.18705718095668988,0.1329626294952152,170,0,7,0
1890,3909.005193485447,49953,0,1667,34,284,971.2862509631724,0,0.8436704262745807,0.279354554933974,111,0,8,0
1891,2302.598288387749,22783,0,1473,1,3581,3062.769510548915,1,0.5602856219661058,0.9588930033540778,109,0,6,0
1892,4968.359563952504,41949,1,1874,35,2696,8400.106767321678,4,0.324991994975919,0.7052635451749908,30,0,0,0
1893,1932.9172599998215,21155,1,1660,17,2010,7858.386406414388,2,0.4796633550355711,0.007852196049382476,95,0,7,1
1894,2316.8420694349816,32389,0,1829,42,2413,9725.94546701829,0,0.9443839754944658,0.3288612924425247,9,0,0,0
1895,1501.9885526805817,56159,1,1790,8,1643,6595.064410097282,3,0.6914528873354636,0.4387017370344164,95,1,8,0
1896,1182.2317373490362,33183,0,1916,27,3139,5581.03359992709,1,0.35991555267956343,0.6025014290327673,95,1,7,0
1897,4611.48477456289,31048,0,1970,7,1127,3030.8403841044133,4,0.9998996843022911,0.49972701798465036,41,1,3,1
1898,3744.3843740035263,32121,1,1489,7,3472,860.9164008842456,2,0.34574292033138787,0.0697727506029332,51,0,9,0
1899,1667.6792584748655,27541,0,1375,4,1269,6218.381551013196,2,0.813719783392098,0.5155474686834817,185,1,3,0
1900,3501.0797922389775,36105,1,1230,12,1700,4932.805697590143,4,0.7843773501288496,0.13025927605307497,61,0,3,1
1901,4828.952968432366,21642,1,1911,6,2239,7614.837682636346,0,0.7229266380726856,0.5191997687316403,6,0,5,1
1902,371.1657801039556,37825,0,1701,20,643,4177.393491314797,2,0.6694362930015428,0.24606860997210533,119,0,1,0
1903,1323.2575174499257,58879,0,1224,28,3367,9856.958442857263,2,0.10866539257879437,0.1441922990757002,26,0,3,0
1904,1003.692167425812,28920,1,1474,36,3215,4036.3593431479953,2,0.9949559437693898,0.28792293910549493,6,0,3,0
